Declaration,Date reception,Frais engages,Adherent CIN,Adherent ville,Police,Code maladie
7565941.0,2023-05-02,4882.0,BE45HH,Agadir,2000GPT4118,012
7549557.0,2023-02-20,9017.0,BE59QY,Rabat,065487956,003
7562691.0,2023-09-12,9954.0,BE01FI,Marrakech,065487956,006
7552643.0,2023-01-15,1036.0,BE94DE,Casablanca,2000GPT4587,008
7552010.0,2023-12-26,8542.0,BE82EE,Casablanca,065487956,011
7571320.0,2023-02-03,4615.0,BE15OY,Agadir,2000GPT4118,014
7556306.0,2023-01-11,3585.0,BE18WY,Khouribga,2000GPT4118,015
7572124.0,2023-12-15,1158.0,BE72BJ,Rabat,2000GPT4587,004
7558143.0,2023-11-25,1444.0,BE81CD,Marrakech,2000GPT4587,001
7575268.0,2023-12-08,6403.0,BE10EO,Casablanca,2000GPT9898,004
7562743.0,2023-01-19,7176.0,BE36UC,Marrakech,065487956,013
7560801.0,2023-12-29,9383.0,BE61XQ,Casablanca,065487956,012
7576979.0,2023-12-09,9793.0,BE99TJ,Casablanca,065487956,012
7550124.0,2023-10-13,5266.0,BE30PH,Agadir,2000GPT9898,006
7569894.0,2023-11-14,6248.0,BE00ZI,Rabat,2000GPT9898,012
7570834.0,2023-02-24,1760.0,BE69MC,Casablanca,2000GPT2564,003
7553664.0,2023-02-21,1528.0,BE59GG,Marrakech,2000GPT4587,003
7567416.0,2023-08-07,4873.0,BE30SI,Fes,2000GPT4118,004
7573393.0,2023-11-04,1754.0,BE13ZF,Casablanca,2000GPT2564,012
7570348.0,2023-06-08,1168.0,BE60GS,Casablanca,2000GPT4587,006
7571926.0,2023-01-07,7894.0,BE05HD,Rabat,065487956,010
7558226.0,2023-04-09,4559.0,BE55EB,Tanger,2000GPT4118,008
7568636.0,2023-12-18,1442.0,BE91GV,Tanger,2000GPT4587,012
7578484.0,2023-10-03,3059.0,BE43BE,Casablanca,2000GPT2564,012
7558081.0,2023-04-27,862.0,BE92NZ,Rabat,2000GPT4587,004
7555308.0,2023-08-15,1362.0,BE59SP,Marrakech,2000GPT4587,012
7554319.0,2023-10-08,629.0,BE27FS,Fes,2000GPT4587,012
7569776.0,2023-11-26,8965.0,BE02EI,Casablanca,065487956,009
7574808.0,2023-12-05,2708.0,BE64UM,Casablanca,2000GPT2564,007
7549530.0,2023-11-22,1952.0,BE69HA,Tanger,2000GPT2564,007
7576559.0,2023-02-16,4222.0,BE94JV,Casablanca,2000GPT4118,009
7556847.0,2023-02-10,5491.0,BE54QW,Casablanca,2000GPT9898,012
7572423.0,2023-05-25,5708.0,BE19CZ,Agadir,2000GPT9898,008
7550368.0,2023-10-22,5085.0,BE58RA,Casablanca,2000GPT9898,003
7553677.0,2023-08-08,4532.0,BE41SJ,Casablanca,2000GPT4118,004
7557710.0,2023-10-18,2363.0,BE53OV,Casablanca,2000GPT2564,003
7560529.0,2023-08-07,2802.0,BE80IH,Casablanca,2000GPT2564,008
7556528.0,2023-06-06,1048.0,BE62ES,Marrakech,2000GPT4587,008
7557605.0,2023-11-28,8033.0,BE42SL,Casablanca,065487956,008
7555921.0,2023-09-30,2888.0,BE32NW,Casablanca,2000GPT2564,009
7577959.0,2023-06-19,4746.0,BE93SX,Tanger,2000GPT4118,015
7569079.0,2023-05-20,6197.0,BE12RI,Casablanca,2000GPT9898,015
7562522.0,2023-01-30,5419.0,BE89NU,Tanger,2000GPT9898,009
7572913.0,2023-11-05,8755.0,BE90BL,Casablanca,065487956,002
7557702.0,2023-04-20,2153.0,BE05UC,Fes,2000GPT2564,009
7564292.0,2023-07-10,938.0,BE00BW,Casablanca,2000GPT4587,012
7569454.0,2023-07-26,777.0,BE27YF,Agadir,2000GPT4587,002
7569405.0,2023-11-04,642.0,BE94WO,Agadir,2000GPT4587,007
7566036.0,2023-12-23,3046.0,BE66OQ,Rabat,2000GPT4118,003
7556960.0,2023-07-19,6577.0,BE45VW,Casablanca,2000GPT9898,008
7561199.0,2023-08-11,1546.0,BE09DV,Casablanca,2000GPT4587,007
7565197.0,2023-03-12,832.0,BE39VP,Casablanca,2000GPT4587,007
7558291.0,2023-12-15,1383.0,BE81MV,Casablanca,2000GPT4587,003
7558875.0,2023-10-28,8151.0,BE92JB,Tanger,065487956,008
7565143.0,2023-12-09,6739.0,BE41II,Casablanca,2000GPT9898,012
7551601.0,2023-02-21,697.0,BE70NJ,Fes,2000GPT4587,004
7551453.0,2023-07-11,1038.0,BE58WC,Marrakech,2000GPT4587,001
7554969.0,2023-03-27,5565.0,BE72BC,Casablanca,2000GPT9898,004
7551066.0,2023-04-22,1196.0,BE71WF,Casablanca,2000GPT4587,014
7553212.0,2023-12-07,9696.0,BE07OG,Khouribga,065487956,007
7570262.0,2023-01-15,7803.0,BE08SF,Marrakech,065487956,010
7565626.0,2023-01-17,5348.0,BE50LL,Rabat,2000GPT9898,008
7562579.0,2023-01-15,9746.0,BE75UT,Rabat,065487956,007
7574206.0,2023-05-06,694.0,BE10HL,Agadir,2000GPT4587,003
7560922.0,2023-05-22,840.0,BE36IL,Casablanca,2000GPT4587,015
7548808.0,2023-10-25,1698.0,BE80GV,Casablanca,2000GPT2564,012
7578326.0,2023-01-09,5521.0,BE84UK,Marrakech,2000GPT9898,007
7564189.0,2023-02-15,6903.0,BE74CW,Khouribga,2000GPT9898,009
7566122.0,2023-10-07,4858.0,BE52JZ,Rabat,2000GPT4118,004
7571958.0,2023-04-25,4748.0,BE30ZM,Casablanca,2000GPT4118,012
7565375.0,2023-10-12,9900.0,BE66XB,Marrakech,065487956,006
7551309.0,2023-05-21,9999.0,BE99YM,Casablanca,065487956,009
7571871.0,2023-10-19,4201.0,BE85XO,Casablanca,2000GPT4118,015
7554611.0,2023-07-12,3374.0,BE36OB,Casablanca,2000GPT4118,013
7560745.0,2023-04-01,2158.0,BE10LW,Casablanca,2000GPT2564,008
7564749.0,2023-05-21,1814.0,BE24QQ,Tanger,2000GPT2564,012
7550608.0,2023-04-02,8205.0,BE22QQ,Tanger,065487956,004
7570327.0,2023-08-01,7340.0,BE28BD,Agadir,065487956,003
7578016.0,2023-02-03,8169.0,BE87ID,Casablanca,065487956,008
7561043.0,2023-04-26,2698.0,BE99SR,Casablanca,2000GPT2564,003
7553416.0,2023-06-08,1225.0,BE63XQ,Rabat,2000GPT4587,006
7557628.0,2023-06-08,4483.0,BE32BT,Rabat,2000GPT4118,004
7569800.0,2023-06-04,8164.0,BE39IE,Casablanca,065487956,012
7551638.0,2023-06-26,5914.0,BE46CA,Casablanca,2000GPT9898,009
7553840.0,2023-05-15,3138.0,BE52YH,Casablanca,2000GPT4118,013
7557729.0,2023-06-14,6126.0,BE10AM,Khouribga,2000GPT9898,008
7558696.0,2023-10-07,4384.0,BE67AH,Casablanca,2000GPT4118,009
7560979.0,2023-01-18,7337.0,BE49SV,Casablanca,065487956,012
7568742.0,2023-09-16,3391.0,BE38MK,Marrakech,2000GPT4118,005
7561479.0,2023-11-03,991.0,BE70JK,Casablanca,2000GPT4587,002
7570041.0,2023-07-06,8229.0,BE68YO,Casablanca,065487956,012
7563660.0,2023-03-08,3205.0,BE09RT,Casablanca,2000GPT4118,003
7574878.0,2023-01-16,1950.0,BE36NW,Fes,2000GPT2564,005
7559448.0,2023-11-28,3425.0,BE57OT,Casablanca,2000GPT4118,008
7565924.0,2023-08-01,7842.0,BE18XY,Casablanca,065487956,011
7563101.0,2023-03-11,7733.0,BE76OM,Marrakech,065487956,001
7574801.0,2023-11-18,9069.0,BE71CD,Khouribga,065487956,004
7560863.0,2023-12-09,8231.0,BE00DA,Marrakech,065487956,012
7552556.0,2023-01-30,7622.0,BE13LF,Khouribga,065487956,009
7575209.0,2023-07-30,8122.0,BE46YV,Casablanca,065487956,014
7573815.0,2023-02-25,8092.0,BE98GX,Rabat,065487956,003
7573613.0,2023-04-01,3945.0,BE74RJ,Fes,2000GPT4118,013
7572769.0,2023-10-24,7965.0,BE41NS,Fes,065487956,011
7563642.0,2023-10-30,979.0,BE45ZI,Rabat,2000GPT4587,012
7551086.0,2023-05-16,5900.0,BE48ZC,Casablanca,2000GPT9898,008
7578323.0,2023-12-03,2066.0,BE26WZ,Casablanca,2000GPT2564,014
7549457.0,2023-12-27,614.0,BE85TQ,Casablanca,2000GPT4587,001
7551202.0,2023-12-21,9821.0,BE41DQ,Casablanca,065487956,010
7569484.0,2023-12-21,9300.0,BE38UM,Khouribga,065487956,006
7551353.0,2023-03-09,9008.0,BE91IN,Casablanca,065487956,014
7556179.0,2023-04-19,8745.0,BE09WT,Rabat,065487956,007
7575447.0,2023-10-27,7250.0,BE32WD,Casablanca,065487956,015
7558140.0,2023-03-21,4311.0,BE03EW,Casablanca,2000GPT4118,012
7562134.0,2023-09-03,8414.0,BE78WB,Rabat,065487956,005
7571394.0,2023-08-06,1211.0,BE88OY,Casablanca,2000GPT4587,008
7572757.0,2023-08-20,4698.0,BE14ZG,Casablanca,2000GPT4118,012
7552663.0,2023-11-16,1082.0,BE56ZO,Fes,2000GPT4587,015
7554149.0,2023-03-28,1224.0,BE29CH,Casablanca,2000GPT4587,008
7568110.0,2023-09-16,4526.0,BE72IP,Casablanca,2000GPT4118,009
7554531.0,2023-12-19,2454.0,BE80SM,Fes,2000GPT2564,012
7567892.0,2023-10-09,765.0,BE99EF,Fes,2000GPT4587,006
7557952.0,2023-01-20,2598.0,BE57YQ,Casablanca,2000GPT2564,008
7549538.0,2023-04-07,7508.0,BE49NT,Casablanca,065487956,005
7574088.0,2023-12-31,2491.0,BE88KJ,Casablanca,2000GPT2564,006
7571204.0,2023-05-03,4213.0,BE20MF,Marrakech,2000GPT4118,014
7576664.0,2023-02-06,979.0,BE48IV,Casablanca,2000GPT4587,003
7574183.0,2023-11-13,6016.0,BE58FJ,Fes,2000GPT9898,009
7569264.0,2023-04-04,4493.0,BE10KC,Marrakech,2000GPT4118,013
7548761.0,2023-10-06,1354.0,BE02UT,Rabat,2000GPT4587,008
7563361.0,2023-06-18,1675.0,BE85UK,Rabat,2000GPT2564,012
7569216.0,2023-12-26,8249.0,BE99LG,Casablanca,065487956,008
7564348.0,2023-07-04,933.0,BE66GP,Casablanca,2000GPT4587,004
7559086.0,2023-06-22,1584.0,BE35HU,Casablanca,2000GPT4587,012
7551739.0,2023-10-18,8641.0,BE52IA,Khouribga,065487956,008
7568041.0,2023-04-08,1915.0,BE83CV,Tanger,2000GPT2564,005
7572546.0,2023-07-18,3011.0,BE20YO,Casablanca,2000GPT2564,008
7574624.0,2023-03-22,4008.0,BE34TD,Rabat,2000GPT4118,014
7570568.0,2023-10-15,1381.0,BE40AJ,Rabat,2000GPT4587,006
7572583.0,2023-06-02,1880.0,BE90GC,Casablanca,2000GPT2564,008
7550533.0,2023-06-13,3007.0,BE74DD,Casablanca,2000GPT2564,012
7568008.0,2023-05-19,9542.0,BE79HH,Casablanca,065487956,011
7561603.0,2023-11-06,7630.0,BE48MA,Casablanca,065487956,008
7561680.0,2023-09-20,8843.0,BE20KE,Casablanca,065487956,005
7549328.0,2023-12-17,4258.0,BE11FC,Fes,2000GPT4118,011
7572598.0,2023-10-29,8525.0,BE68GD,Rabat,065487956,003
7560334.0,2023-08-24,4650.0,BE56LI,Casablanca,2000GPT4118,015
7560415.0,2023-05-19,5768.0,BE30HN,Khouribga,2000GPT9898,007
7562973.0,2023-11-14,1069.0,BE10TS,Casablanca,2000GPT4587,001
7576052.0,2023-09-18,1248.0,BE87HY,Agadir,2000GPT4587,012
7575616.0,2023-12-26,1382.0,BE44AO,Casablanca,2000GPT4587,007
7571529.0,2023-02-22,4983.0,BE64EM,Casablanca,2000GPT4118,009
7568070.0,2023-10-14,1318.0,BE73MT,Rabat,2000GPT4587,003
7569556.0,2023-04-27,8470.0,BE58GV,Marrakech,065487956,007
7555376.0,2023-02-24,4338.0,BE93WQ,Casablanca,2000GPT4118,007
7551423.0,2023-09-21,7146.0,BE02DA,Casablanca,065487956,012
7553910.0,2023-12-09,1500.0,BE70MZ,Casablanca,2000GPT4587,012
7563928.0,2023-12-12,7363.0,BE29OF,Casablanca,065487956,003
7565988.0,2023-12-26,628.0,BE11RE,Marrakech,2000GPT4587,008
7559938.0,2023-12-11,830.0,BE79OM,Rabat,2000GPT4587,001
7556394.0,2023-11-21,8440.0,BE05MK,Fes,065487956,004
7574267.0,2023-09-26,7701.0,BE56ME,Casablanca,065487956,007
7555564.0,2023-07-15,6828.0,BE02WG,Casablanca,2000GPT9898,003
7558580.0,2023-07-02,2410.0,BE08OO,Rabat,2000GPT2564,007
7560253.0,2023-11-28,2260.0,BE91HA,Marrakech,2000GPT2564,004
7563822.0,2023-12-15,1491.0,BE17IL,Rabat,2000GPT4587,003
7560088.0,2023-03-10,1743.0,BE52VP,Rabat,2000GPT2564,003
7548758.0,2023-01-28,918.0,BE22ZU,Tanger,2000GPT4587,009
7563200.0,2023-09-16,717.0,BE74FB,Casablanca,2000GPT4587,012
7568624.0,2023-05-11,1566.0,BE74CY,Casablanca,2000GPT2564,003
7549274.0,2023-11-25,3567.0,BE06GS,Agadir,2000GPT4118,003
7549445.0,2023-12-15,3396.0,BE10VO,Rabat,2000GPT4118,004
7577016.0,2023-11-24,3317.0,BE77XG,Fes,2000GPT4118,009
7560653.0,2023-02-20,9578.0,BE58EQ,Marrakech,065487956,008
7550429.0,2023-11-06,7399.0,BE85TJ,Marrakech,065487956,004
7552826.0,2023-06-05,8489.0,BE98HR,Casablanca,065487956,009
7559613.0,2023-10-17,9235.0,BE55JW,Fes,065487956,015
7578356.0,2023-05-17,3437.0,BE49TI,Casablanca,2000GPT4118,015
7578428.0,2023-08-25,4112.0,BE16PC,Rabat,2000GPT4118,011
7551464.0,2023-09-15,4447.0,BE78VQ,Casablanca,2000GPT4118,012
7567402.0,2023-08-23,8584.0,BE80LI,Marrakech,065487956,009
7560339.0,2023-01-23,3635.0,BE32AH,Casablanca,2000GPT4118,008
7548865.0,2023-08-29,9878.0,BE64MO,Casablanca,065487956,001
7564339.0,2023-10-04,6007.0,BE58YQ,Casablanca,2000GPT9898,008
7559918.0,2023-09-03,776.0,BE52EV,Agadir,2000GPT4587,012
7577176.0,2023-12-04,8235.0,BE97RE,Marrakech,065487956,004
7552144.0,2023-03-06,3857.0,BE74OG,Casablanca,2000GPT4118,004
7571342.0,2023-02-17,8755.0,BE02PG,Marrakech,065487956,006
7556078.0,2023-06-10,4787.0,BE70SF,Casablanca,2000GPT4118,013
7551161.0,2023-02-06,5285.0,BE87FW,Casablanca,2000GPT9898,003
7575043.0,2023-11-23,4920.0,BE37OH,Tanger,2000GPT4118,009
7559659.0,2023-11-24,8418.0,BE08WL,Rabat,065487956,006
7558112.0,2023-12-18,3549.0,BE22RQ,Marrakech,2000GPT4118,001
7578243.0,2023-02-11,2885.0,BE26EF,Marrakech,2000GPT2564,004
7556006.0,2023-01-27,7170.0,BE19LU,Rabat,065487956,015
7569544.0,2023-12-23,656.0,BE19ZG,Casablanca,2000GPT4587,008
7555549.0,2023-07-28,2382.0,BE62GN,Casablanca,2000GPT2564,004
7559751.0,2023-02-01,7340.0,BE15SM,Casablanca,065487956,011
7561828.0,2023-04-13,1481.0,BE23XR,Tanger,2000GPT4587,004
7576892.0,2023-07-16,8258.0,BE76QH,Khouribga,065487956,006
7573373.0,2023-12-27,4621.0,BE67WN,Rabat,2000GPT4118,008
7576762.0,2023-02-02,8145.0,BE79CV,Casablanca,065487956,005
7548716.0,2023-11-17,8440.0,BE41LV,Casablanca,065487956,001
7575204.0,2023-05-08,5044.0,BE36LB,Rabat,2000GPT4118,014
7570010.0,2023-09-14,1411.0,BE28ON,Casablanca,2000GPT4587,003
7570471.0,2023-09-07,7062.0,BE04PU,Casablanca,065487956,004
7562524.0,2023-06-10,7402.0,BE68FI,Rabat,065487956,009
7555761.0,2023-05-08,2279.0,BE97NP,Casablanca,2000GPT2564,008
7551741.0,2023-10-31,4387.0,BE58WA,Casablanca,2000GPT4118,008
7559162.0,2023-09-07,9011.0,BE81YZ,Agadir,065487956,007
7575015.0,2023-06-23,7889.0,BE18QI,Tanger,065487956,008
7570153.0,2023-03-27,1543.0,BE12XY,Rabat,2000GPT4587,014
7561242.0,2023-05-22,6611.0,BE72QG,Rabat,2000GPT9898,008
7571309.0,2023-11-25,9419.0,BE34WC,Khouribga,065487956,008
7577224.0,2023-07-31,1167.0,BE78CY,Agadir,2000GPT4587,002
7578645.0,2023-12-16,4634.0,BE56MM,Agadir,2000GPT4118,008
7570076.0,2023-12-01,9117.0,BE61PV,Casablanca,065487956,012
7570172.0,2023-08-14,8093.0,BE33IM,Fes,065487956,009
7564135.0,2023-05-19,9310.0,BE05OO,Casablanca,065487956,012
7556021.0,2023-12-14,2880.0,BE12TH,Casablanca,2000GPT2564,012
7572173.0,2023-05-17,8165.0,BE29WJ,Tanger,065487956,004
7567950.0,2023-07-22,9631.0,BE94BJ,Casablanca,065487956,013
7549602.0,2023-11-15,8346.0,BE15JH,Tanger,065487956,004
7567281.0,2023-05-19,931.0,BE07FY,Agadir,2000GPT4587,014
7571362.0,2023-01-02,9926.0,BE41NA,Casablanca,065487956,008
7557768.0,2023-12-23,1665.0,BE91OT,Casablanca,2000GPT2564,004
7575715.0,2023-03-25,4741.0,BE74RS,Rabat,2000GPT4118,003
7561292.0,2023-03-24,8884.0,BE00ST,Marrakech,065487956,012
7571947.0,2023-09-11,2461.0,BE10IE,Rabat,2000GPT2564,007
7570917.0,2023-07-08,3333.0,BE29KK,Rabat,2000GPT4118,013
7572980.0,2023-01-01,8777.0,BE22EL,Agadir,065487956,009
7578601.0,2023-06-27,4166.0,BE09FY,Casablanca,2000GPT4118,001
7577662.0,2023-11-24,7508.0,BE07ZV,Casablanca,065487956,011
7557320.0,2023-05-24,10048.0,BE14NA,Casablanca,065487956,007
7574460.0,2023-02-22,8057.0,BE04TR,Tanger,065487956,002
7567431.0,2023-06-25,10035.0,BE05WM,Casablanca,065487956,015
7563865.0,2023-12-08,3577.0,BE11GZ,Marrakech,2000GPT4118,003
7553877.0,2023-08-28,9950.0,BE38VC,Casablanca,065487956,008
7576076.0,2023-03-05,4858.0,BE70VO,Fes,2000GPT4118,003
7576481.0,2023-01-22,1218.0,BE86TM,Casablanca,2000GPT4587,006
7562035.0,2023-05-09,3980.0,BE09TW,Casablanca,2000GPT4118,003
7556948.0,2023-05-04,7079.0,BE79AZ,Casablanca,065487956,004
7551305.0,2023-06-04,8600.0,BE18KG,Fes,065487956,009
7576377.0,2023-03-05,7895.0,BE36PL,Casablanca,065487956,001
7575581.0,2023-12-04,8659.0,BE98LY,Fes,065487956,008
7566320.0,2023-06-30,5021.0,BE19HN,Rabat,2000GPT4118,004
7568963.0,2023-02-14,4366.0,BE26NZ,Casablanca,2000GPT4118,003
7553615.0,2023-08-15,8188.0,BE24ZO,Marrakech,065487956,002
7574661.0,2023-03-12,815.0,BE35LM,Tanger,2000GPT4587,008
7551360.0,2023-03-23,4224.0,BE41OH,Casablanca,2000GPT4118,010
7561545.0,2023-01-11,6851.0,BE23SI,Tanger,2000GPT9898,013
7575431.0,2023-04-08,4929.0,BE17XF,Tanger,2000GPT4118,003
7577034.0,2023-04-14,3330.0,BE47PR,Rabat,2000GPT4118,006
7552404.0,2023-02-04,4714.0,BE22LL,Casablanca,2000GPT4118,012
7572242.0,2023-11-07,3746.0,BE31ZY,Marrakech,2000GPT4118,010
7553037.0,2023-08-29,8813.0,BE27SN,Rabat,065487956,001
7555547.0,2023-05-02,4149.0,BE79QJ,Casablanca,2000GPT4118,013
7558295.0,2023-02-14,1360.0,BE79KZ,Casablanca,2000GPT4587,012
7578148.0,2023-04-08,3352.0,BE04KM,Fes,2000GPT4118,005
7575006.0,2023-08-12,7564.0,BE31RX,Rabat,065487956,004
7577146.0,2023-11-24,1248.0,BE40HN,Rabat,2000GPT4587,006
7578372.0,2023-10-11,3095.0,BE23UG,Casablanca,2000GPT2564,014
7572089.0,2023-12-06,5321.0,BE56SD,Marrakech,2000GPT9898,010
7554983.0,2023-11-22,4109.0,BE75LA,Casablanca,2000GPT4118,007
7577908.0,2023-09-08,4161.0,BE17ZN,Casablanca,2000GPT4118,002
7576823.0,2023-06-02,4913.0,BE34JZ,Casablanca,2000GPT4118,005
7551247.0,2023-05-17,6004.0,BE05HI,Casablanca,2000GPT9898,005
7573074.0,2023-12-20,4512.0,BE42PD,Fes,2000GPT4118,004
7573860.0,2023-12-21,7124.0,BE63GN,Casablanca,065487956,009
7549789.0,2023-12-23,2901.0,BE66OE,Casablanca,2000GPT2564,008
7564917.0,2023-04-24,7782.0,BE59CH,Tanger,065487956,012
7564258.0,2023-05-14,1518.0,BE69CG,Tanger,2000GPT4587,008
7566993.0,2023-02-14,4185.0,BE90XA,Casablanca,2000GPT4118,011
7555865.0,2023-12-06,8249.0,BE62XI,Rabat,065487956,003
7573723.0,2023-07-16,1143.0,BE79TJ,Rabat,2000GPT4587,007
7570203.0,2023-12-23,8625.0,BE76AT,Marrakech,065487956,003
7571774.0,2023-08-19,4868.0,BE52EO,Casablanca,2000GPT4118,005
7576139.0,2023-11-04,9123.0,BE87SY,Casablanca,065487956,014
7567619.0,2023-11-19,5683.0,BE94CC,Casablanca,2000GPT9898,004
7563300.0,2023-12-16,7864.0,BE01TK,Casablanca,065487956,010
7554312.0,2023-04-24,2018.0,BE57JX,Casablanca,2000GPT2564,009
7565266.0,2023-09-01,4687.0,BE73RS,Casablanca,2000GPT4118,008
7570308.0,2023-12-09,4567.0,BE50SM,Rabat,2000GPT4118,012
7577829.0,2023-09-27,4558.0,BE63YP,Casablanca,2000GPT4118,006
7566405.0,2023-04-12,2849.0,BE37QL,Casablanca,2000GPT2564,009
7569024.0,2023-11-04,8191.0,BE65WX,Casablanca,065487956,013
7566831.0,2023-01-02,8580.0,BE79VS,Rabat,065487956,005
7549425.0,2023-07-12,742.0,BE43SN,Casablanca,2000GPT4587,008
7550168.0,2023-06-19,4326.0,BE37GD,Fes,2000GPT4118,006
7556804.0,2023-05-07,2013.0,BE49LZ,Casablanca,2000GPT2564,001
7575922.0,2023-09-07,4296.0,BE92LD,Casablanca,2000GPT4118,006
7570792.0,2023-08-08,4867.0,BE32ES,Agadir,2000GPT4118,008
7565399.0,2023-05-23,9834.0,BE37AW,Marrakech,065487956,007
7573363.0,2023-04-12,4019.0,BE19OF,Casablanca,2000GPT4118,001
7575873.0,2023-10-12,3838.0,BE60QP,Rabat,2000GPT4118,014
7551288.0,2023-05-15,2719.0,BE73AH,Casablanca,2000GPT2564,003
7567369.0,2023-11-29,4345.0,BE41FY,Casablanca,2000GPT4118,015
7559822.0,2023-10-22,9805.0,BE53WX,Marrakech,065487956,011
7569709.0,2023-09-16,3623.0,BE03AV,Casablanca,2000GPT4118,003
7570508.0,2023-03-02,10039.0,BE43EO,Casablanca,065487956,012
7566480.0,2023-11-11,4312.0,BE13FR,Casablanca,2000GPT4118,004
7566050.0,2023-06-10,5133.0,BE16VC,Casablanca,2000GPT9898,012
7573285.0,2023-09-08,735.0,BE26FZ,Casablanca,2000GPT4587,006
7565708.0,2023-03-26,2990.0,BE25SP,Casablanca,2000GPT2564,008
7562172.0,2023-01-22,2092.0,BE28IU,Casablanca,2000GPT2564,012
7569765.0,2023-03-03,4938.0,BE83AE,Fes,2000GPT4118,005
7548994.0,2023-07-09,9867.0,BE41IL,Marrakech,065487956,008
7575825.0,2023-08-21,8462.0,BE45RL,Tanger,065487956,013
7552110.0,2023-04-21,4955.0,BE66YW,Casablanca,2000GPT4118,004
7572091.0,2023-01-27,7035.0,BE60PN,Marrakech,2000GPT9898,014
7548851.0,2023-04-25,1534.0,BE08TA,Casablanca,2000GPT4587,004
7557485.0,2023-03-11,3586.0,BE99YB,Marrakech,2000GPT4118,015
7557846.0,2023-07-24,2029.0,BE13FC,Marrakech,2000GPT2564,004
7570712.0,2023-08-14,1240.0,BE11AZ,Fes,2000GPT4587,009
7550589.0,2023-05-26,8542.0,BE48UM,Casablanca,065487956,009
7556146.0,2023-06-12,9688.0,BE58HJ,Casablanca,065487956,012
7567939.0,2023-09-24,1080.0,BE47QY,Fes,2000GPT4587,003
7557139.0,2023-03-10,9049.0,BE97QU,Fes,065487956,012
7566412.0,2023-09-16,8183.0,BE87RI,Khouribga,065487956,005
7568161.0,2023-02-21,7737.0,BE59JW,Casablanca,065487956,006
7564393.0,2023-01-01,4797.0,BE88AJ,Casablanca,2000GPT4118,002
7551790.0,2023-11-12,6774.0,BE70SZ,Rabat,2000GPT9898,003
7548723.0,2023-08-19,1135.0,BE29YW,Casablanca,2000GPT4587,015
7552482.0,2023-06-08,9765.0,BE05EJ,Rabat,065487956,001
7550713.0,2023-06-26,2752.0,BE25VH,Tanger,2000GPT2564,007
7551501.0,2023-09-30,887.0,BE11EP,Casablanca,2000GPT4587,003
7550382.0,2023-05-01,1963.0,BE16PE,Casablanca,2000GPT2564,012
7569242.0,2023-03-30,3347.0,BE38JN,Fes,2000GPT4118,006
7572064.0,2023-11-14,8661.0,BE74JS,Casablanca,065487956,005
7561957.0,2023-04-20,2041.0,BE31BP,Casablanca,2000GPT2564,012
7568669.0,2023-01-16,9552.0,BE27XH,Rabat,065487956,004
7562771.0,2023-02-18,576.0,BE86SN,Marrakech,2000GPT4587,003
7548781.0,2023-04-15,1777.0,BE29ND,Casablanca,2000GPT2564,006
7550678.0,2023-07-30,9228.0,BE82LM,Rabat,065487956,004
7549705.0,2023-05-04,8832.0,BE29OG,Rabat,065487956,007
7554497.0,2023-02-16,8248.0,BE15QE,Casablanca,065487956,003
7560861.0,2023-03-01,1314.0,BE77UC,Casablanca,2000GPT4587,014
7571137.0,2023-08-25,1873.0,BE35MQ,Casablanca,2000GPT2564,007
7565727.0,2023-03-04,1855.0,BE41YR,Casablanca,2000GPT2564,004
7565586.0,2023-08-06,3659.0,BE59OL,Marrakech,2000GPT4118,014
7575082.0,2023-06-18,7668.0,BE11QE,Casablanca,065487956,012
7575433.0,2023-04-09,7431.0,BE02EW,Rabat,065487956,001
7565532.0,2023-06-20,4348.0,BE65AB,Marrakech,2000GPT4118,003
7560386.0,2023-01-17,10100.0,BE81UD,Casablanca,065487956,013
7549288.0,2023-04-25,4907.0,BE95LQ,Casablanca,2000GPT4118,007
7556609.0,2023-06-03,1340.0,BE89DR,Rabat,2000GPT4587,008
7572465.0,2023-01-13,3000.0,BE93NA,Casablanca,2000GPT2564,007
7556266.0,2023-01-08,5472.0,BE35IG,Rabat,2000GPT9898,008
7552817.0,2023-04-11,2483.0,BE57BS,Casablanca,2000GPT2564,009
7566991.0,2023-06-28,853.0,BE15YY,Fes,2000GPT4587,001
7561190.0,2023-10-03,7601.0,BE67DY,Casablanca,065487956,004
7550489.0,2023-01-05,6279.0,BE39KB,Rabat,2000GPT9898,012
7578217.0,2023-12-11,9988.0,BE66JX,Tanger,065487956,007
7562019.0,2023-12-06,3537.0,BE84DX,Fes,2000GPT4118,004
7560277.0,2023-07-28,3069.0,BE63EY,Fes,2000GPT2564,012
7568643.0,2023-07-24,5773.0,BE34JC,Rabat,2000GPT9898,014
7562747.0,2023-06-03,3431.0,BE86JL,Rabat,2000GPT4118,006
7563156.0,2023-10-20,705.0,BE26XE,Fes,2000GPT4587,008
7555975.0,2023-11-26,8806.0,BE82KB,Casablanca,065487956,004
7548944.0,2023-02-26,7846.0,BE36RU,Casablanca,065487956,012
7560166.0,2023-06-20,1638.0,BE20HL,Casablanca,2000GPT2564,009
7568158.0,2023-12-22,1413.0,BE68ON,Casablanca,2000GPT4587,009
7570895.0,2023-11-09,4085.0,BE65GO,Fes,2000GPT4118,004
7550455.0,2023-08-12,8940.0,BE05HI,Casablanca,065487956,007
7559959.0,2023-11-27,3155.0,BE67YH,Fes,2000GPT4118,012
